ResponseID,Date_submitted,Last_page,Start_language,Seed,date_begun,date_lastaction,Are_you_a_stude.._,I_understand_th.._,I_understand_th.._,I_have_talked_t.._,focusgroup_participant,focusgroup_number,firsttime_completingsurvey,age,school_yesorno,gradeoryear,uni_program,goodatschool_important,adultwhocares_atschool,accepted_atschool,supportedatschool,safe_atschool,hwdsb_scale,pronouns,pronouns_dummy,brothers,numberofbrothers,sisters,numberofsisters,nosibs,sibs_comments,sibcount,postcode,postcode_povertycoded,postcode_covidcoded,white,southasian,chinese,black,filippino,latinx,arab,southeastasian,westasian,korean,japanese,other,politicalparty,politicalparty_other,green_veg,carrots_etc,other_veg,citrusandberries,other_fruits,fullfat_dairy,lowfat_dairy,eggs,nutslegumesandpulses,fishandseafood,processedmeats,other_meat,refined_grains,whole_grains,sweet_bakedgoods,fastfoods,ssbs,juiceandsmoothies,dietq_scale,foodsec1_percep,foodsec2_exp,dietary_restrictions,dietaryrestrictions_comments,worried,sad,pain,tired,annoyed,problemswschoolwork,problemswsleep,problemswdailyroutine,canjoinactivities,chudbehav_scale,chudfeelings_scale,chudbehavs_scale,chudfull_scale,precovid_cantril,covid_cantrill,cantrill_changewcovid,optimistic,useful,relaxed,dealingwproblemswell,thinkingclearly,feelingclosetoppl,decisive,edinborough_scale,bedtime_lastnight,bedtime_lastnight_numeric,bedtime_lastnight_simplified,coded_bedtimelastnight,wakeuptime_thisAM,wakeuptime_thismorn_numeric,wakeuptime_thisAM_simplified,lastnight_hoursslept,usualschoolbedtime,usualschoolbedtime_simple,usualweekendbedtime,usualweekendbedtime_simplified,usualweekendwakeuptime_simplified,usualweekendwakeuptime,usualweekend_hoursslept,usualsleepdisruptions,usualsleepdisruptions2,sleepscale,overallsleepchanges_covid,overallsleepqualchange_covidcoded,activity_yesterday_mins,activityyesterday_coded,walkruncycle,skate,sportsandgym,danceandmartialarts,domesticlabour,overallphysactivitychange_covid,overallphysactivitychangecovid_coded,personalcare_dailyroutine_mins,personalcarechange_covid,personalcarechange_covid,handwashing,handwashing_coded,handwashingchange_covid,vidwatching_freq,socialmed_freq,singleplayergames_freq,multiplayergames_freq,screensasdistractionchange_covid,paidjob_freq,volunteering_freq,leadershipandactivism_freq,heavyschoolwork_freq,books,magazines,audiobooksandpodcasts,friendsinperson,friendsonline,talktofamily_inhouse,talktofamily_outofhousehold,cook_bake,nature,art,creativewriting,playmusic,hobbies,gamesandpuzzles,anythingelseabouttimeuse,anythingunusualaboutthelastfewweeks,What_else_would.._,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,30-Jan-21,7,en,1384126751,30-Jan-21,30-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,13,"YES, I go to school",8,,4,3,3,3,4,17,,,1,1,1,2,0,0,2,L8K,L8K,L8K,1,0,0,0,0,0,0,0,0,0,0,0,DontKnow,,2,2,1,3,3,1,2,2,1,1,-1,4,2,2,0,0,-1,4,28,0,1,0,,1,2,2,3,2,4,3,2,3,,10,12,22,6,5,-1,3,4,2,3,3,2,3,20,Between 10 PM and 11:30 PM,22:45:00,-1.25,3,Between 10 AM and 11 AM,10:30:00,10.5,11.75,Between 9PM and 10PM,-2.5,Between 12:30AM and 1:30AM,1,Between 10AM and 11AM,10.5,9.5,4,5,12,A little more.,1,Fewer than 15,0,About once a week.,About once a week.,Once every few weeks.,A few times a week.,Every day or almost every day.,About the same.,0,30-60,A little bit more.,1,6-10 times per day.,2,A little bit more.,More than once a day.,More than once an hour- I've already done this at least 3 times while filling out this survey.,About once a week.,About once a week.,A lot more.,,,,Once every few weeks.,2,0,0,2,3,4,3,3,3,2,1,3,2,2,"I sometimes play with my pets
",Nope,I have been felling more sad,"YES, I'd like to enter the draw!","Nevaeh T
Nevaehtaylor10187@gmail.com",1361.69,42.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,30-Jan-21,7,en,2020824539,30-Jan-21,30-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,15,"YES, I go to school",10,,4,2,3,3,3,15,NB,0,1,1,1,2,0,0,2,L8K,L8K,L8K,1,0,0,0,0,0,0,0,0,0,0,0,NDP,,2,1,3,1,1,4,3,2,1,1,0,3,2,3,-2,-2,-1,2,24,2,2,0,,5,4,2,5,3,4,5,3,5,,19,17,36,9,2,-7,2,3,2,2,3,2,2,16,Between 10 PM and 11:30 PM,22:45:00,-1.25,3,Between 8 AM and 9 AM,8:30:00,8.5,9.75,Between 10PM and 11:30PM,-1.25,Between 12:30AM and 1:30AM,1,Between 11AM and noon,11.5,10.5,1,5,9,About the same.,0,Fewer than 15,0,A few times a week.,A few times a week.,A few times a week.,A few times a week.,Every day or almost every day.,A lot less.,-2,Fewer than 15,A little bit less.,-1,6-10 times per day.,2,A lot more.,Every day or almost every day.,A few times a day.,Once every few weeks.,A few times a week.,About the same.,0,0,0,Every week.,2,0,3,1,3,4,2,3,1,2,0,0,1,2,,,Lockodwn has been awful for my mental health.bi would rather catch covid then stay in lockdown any longer,,,1305.93,18.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,30-Jan-21,7,en,2145285136,30-Jan-21,30-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,17,"YES, I go to school",12,,4,3,3,2,3,15,She/her,0,0,0,0,0,1,0,0,L9H,L9H,L9H,1,0,0,0,0,0,0,0,0,0,0,0,NDP,,1,2,2,1,1,4,0,4,2,1,-1,4,2,1,-1,-2,-2,3,22,0,0,0,,3,4,2,4,4,3,2,3,4,,17,12,29,5,6,1,2,3,2,3,3,3,3,19,Between 12:30 AM and 1:30 AM,1:00:00,1,5,Between 10 AM and 11 AM,10:30:00,10.5,9.5,Between 11:30PM and 12:30AM,0,Between 12:30AM and 1:30AM,1,Between 10AM and 11AM,10.5,9.5,5,4,14,A lot more.,2,Fewer than 15,0,Once every few weeks.,Never.,Never.,Once every few weeks.,About once a week.,About the same.,0,15-30,A little bit more.,1,"It really depends on whether I am at home all day or out for work/ school/ socializing. Frankly, this question is kind of hard to answer.",3,A lot more.,Every day or almost every day.,At least once an hour.,Once every few weeks.,Never.,A lot more.,3,0,3,Every week.,2,0,3,1,4,4,3,3,2,1,0,0,2,0,,,Much more time with cats and dogs,"YES, I'd like to enter the draw!","Jessica S.
daisyfrshgrl@gmail.com",1369.26,34.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,,4,en,1426809922,30-Jan-21,30-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,14,"YES, I go to school",9,,3,,2,2,3,,She/her,0,1,1,1,1,0,0,2,L9H,L9H,L9H,1,0,0,0,0,0,0,0,0,0,0,0,DontKnow,,3,3,3,0,3,4,3,2,2,0,,4,2,1,-2,0,,,,0,0,0,,3,4,2,4,3,3,3,4,4,,16,14,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.35,25.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,30-Jan-21,7,en,1125367332,30-Jan-21,30-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,,,Yes,14,"YES, I go to school",9,,,,2,3,2,,,,0,0,1,0,0,0,1,L9G,L9G,L9G,0,0,1,0,0,0,0,0,0,0,0,0,DontKnow,,1,3,1,1,3,0,3,3,1,0,-2,4,2,0,0,0,0,0,20,0,2,,,5,4,4,5,5,4,3,4,2,,23,13,36,4,1,-3,2,2,3,1,3,2,1,14,Later than 1:30 AM,2:00:00,2,6,Between 8 AM and 9 AM,8:30:00,8.5,6.5,Later than 1:30AM,2,Later than 1:30AM,2,Later than noon,13,11,4,5,15,A little less.,-1,15-30,1,Once every few weeks.,,Never.,Once every few weeks.,About once a week.,A lot less.,-2,15-30,A lot less.,-2,3-5 times per day.,1,A little bit less.,More than once a day.,More than once an hour- I've already done this at least 3 times while filling out this survey.,More than once a day.,About once a week.,A lot more.,0,0,0,Once every few weeks.,1,0,0,0,0,2,0,4,0,1,1,4,3,0,I felt painful wanna eascape this house and getting kidnap by aliens so I can eascape my life and problems. ,School work is really overwhelming ,,,,3725.98,16.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,30-Jan-21,7,en,1535075288,30-Jan-21,30-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,15,"YES, I go to school",9,,4,4,4,4,2,18,He/him,1,0,0,1,1,0,0,1,L9K,L9K,L9K,1,0,0,0,0,1,0,0,0,0,0,0,LIB,"I chose the Liberal Party, as I agree with most of my ideas bout how Canada should be governed. I also agree with the New Democratic Party.  However, I am not too familiar with the two parties, so I chose the one I was the most familiar with.",3,0,3,1,3,2,3,2,0,2,-2,4,2,1,-2,-1,-1,3,23,0,0,0,,2,2,1,1,2,1,1,1,3,,8,6,14,9,7,-2,5,3,4,4,5,4,5,30,Between 10 PM and 11:30 PM,22:45:00,-1.25,3,Between 8 AM and 9 AM,8:30:00,8.5,9.75,Between 10PM and 11:30PM,-1.25,Between 10PM and 11:30PM,-1.25,Between 8AM and 9AM,8.5,9.75,1,1,5,About the same.,0,Fewer than 15,0,Never.,Never.,Never.,A few times a week.,Every day or almost every day.,A lot less.,-2,30-60,About the same.,0,"It really depends on whether I am at home all day or out for work/ school/ socializing. Frankly, this question is kind of hard to answer.",3,A lot more.,More than once a day.,Less than once a day.,A few times a week.,A few times a week.,A lot more.,0,0,0,Most weeks.,3,0,0,0,2,5,1,2,0,3,1,0,0,2,Not particularly.,I recently had a week long break between semester one and semester two. So that was fun!,"Today has been fairly uninteresting, as has been most of the lockdown, unfortunately. While there are certain uplifts to certain weeks (like when new Star  Wars or Marvel content drops), most weeks are fairly the same. Wake up, go to school, finish school, occupy my time with entertainment, and finish up.","YES, I'd like to enter the draw!","Eric L. F.
mydragoncreator@gmail.com",2728.78,16.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,30-Jan-21,7,en,1268364615,30-Jan-21,30-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,16,"YES, I go to school",11,,4,3,4,4,4,19,He/him,1,0,0,1,1,0,0,1,L9H,L9H,L9H,1,0,0,0,0,0,0,0,0,0,0,0,NDP,Neolibs are dumb ,3,3,3,2,2,1,4,4,2,0,0,3,2,1,0,-2,-2,3,29,0,0,0,,1,1,1,4,3,5,3,2,5,,10,15,25,3,8,5,5,3,3,3,3,4,3,24,Between 12:30 AM and 1:30 AM,1:00:00,1,5,Between 9 AM and 10 AM,9:30:00,9.5,8.5,Between 11:30PM and 12:30AM,0,Between 11:30PM and 12:30AM,0,Between 8AM and 9AM,8.5,8.5,5,5,15,A little less.,-1,30-60,2,A few times a week.,Once every few weeks.,A few times a week.,A few times a week.,A few times a week.,A little bit more.,1,15-30,A lot more.,2,"It really depends on whether I am at home all day or out for work/ school/ socializing. Frankly, this question is kind of hard to answer.",3,A little bit more.,Every day or almost every day.,A few times a day.,A few times a week.,Every day or almost every day.,About the same.,1,0,0,Once every few weeks.,3,0,2,1,5,4,1,3,3,3,1,5,3,2,,"OD'd on caffeine pills in November and quit my job, really helped organize my life better",My life has improved in covid. ,"YES, I'd like to enter the draw!","DECLAN K
dec3268@gmail.com",843.56,11.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,30-Jan-21,7,en,97051934,30-Jan-21,30-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,,,Yes,18,"YES, I go to school",12,,4,,4,4,4,16,,,1,3,1,1,0,0,2,L0R,L0R,L0R,0,0,0,0,0,0,1,0,0,0,0,0,,,2,3,3,3,3,3,2,4,2,1,-2,4,0,3,-1,-1,-2,4,31,,,,,1,1,1,1,1,2,1,1,1,,5,5,10,10,,,5,5,3,3,5,4,4,29,Between 10 PM and 11:30 PM,22:45:00,-1.25,3,Before 7 AM,6:00:00,6,7.25,Between 10PM and 11:30PM,-1.25,Between 10PM and 11:30PM,-1.25,Before 7AM,6,7.25,1,1,5,About the same.,0,,,About once a week.,Never.,Never.,Never.,A few times a week.,A little bit less.,-1,15-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.23,21.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,30-Jan-21,7,en,1376110737,30-Jan-21,30-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,14,"YES, I go to school",9,,4,1,3,3,4,15,She/her,0,1,1,0,0,0,0,1,L8S,L8S,L8S,1,0,0,0,0,0,0,0,0,0,0,0,DontKnow,,2,2,2,0,3,4,4,4,2,0,0,4,2,2,-2,-1,0,0,28,0,0,0,,1,1,1,2,2,2,2,1,5,,7,10,17,7,4,-3,3,2,2,4,3,2,5,21,Between 11:30 PM and 12:30 AM,0:00:00,0,4,Between 8 AM and 9 AM,8:30:00,8.5,8.5,Between 11:30PM and 12:30AM,0,Between 11:30PM and 12:30AM,0,Between 8AM and 9AM,8.5,8.5,1,2,7,A little more.,1,15-30,1,More than once a day.,Never.,Never.,Once every few weeks.,Every day or almost every day.,A lot less.,-2,15-30,About the same.,0,"It really depends on whether I am at home all day or out for work/ school/ socializing. Frankly, this question is kind of hard to answer.",3,A little bit more.,More than once a day.,A few times a day.,Once every few weeks.,Every day or almost every day.,A lot more.,0,0,0,Most weeks.,1,0,1,0,1,5,3,1,4,1,0,5,1,1,,A month and a few weeks ago we got a dog so I've been outside alot more and answered the questions about walking at side more about the past month or 2 rather then 6 months,,"YES, I'd like to enter the draw!","Claire. J 
Claire.margaret.jackson@gmail.com ",1420.91,45.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,30-Jan-21,7,en,914420869,30-Jan-21,30-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,15,"YES, I go to school",9,,4,4,,4,,,He/him,1,1,1,1,1,0,0,2,L9H,L9H,L9H,1,0,0,0,0,0,0,0,0,0,0,Church of Jesus Christ of Latter-day Saints,DontKnow,,2,2,3,2,0,3,0,4,0,0,-1,3,2,0,0,-1,0,0,19,,0,1,"diabetic, type 1",1,1,1,1,1,1,1,1,5,,5,8,13,10,4,-6,4,5,4,4,5,4,5,31,Between 10 PM and 11:30 PM,22:45:00,-1.25,3,Between 8 AM and 9 AM,8:30:00,8.5,9.75,Between 9PM and 10PM,-2.5,Between 10PM and 11:30PM,-1.25,Between 8AM and 9AM,8.5,9.75,1,1,5,A little more.,1,,,Once every few weeks.,Never.,Never.,Never.,Every day or almost every day.,A little bit more.,1,30-60,A little bit less.,-1,3-5 times per day.,1,A little bit more.,Every day or almost every day.,A few times a day.,Once every few weeks.,About once a week.,A little bit more.,0,0,0,Every week.,1,2,0,0,1,5,2,0,1,0,0,4,3,2,"I feel that when I am playing video games, that I need to take more breaks.",I am more interested in finding out what restrictions are going to be on travel etc.. ,"I feel more alone, I miss meeting new people at school and travelling with my family around the world.
We have back-yard fires sometimes and I like those, they are a change from our routine.","YES, I'd like to enter the draw!","Jake B.
jakesters.world@gmail.com",6429.13,911.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,30-Jan-21,7,en,2014290615,30-Jan-21,30-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,14,"YES, I go to school",9,,4,2,2,2,2,12,She/her,0,0,0,0,0,1,0,0,L9C,L9C,L9C,1,0,0,0,0,0,0,0,0,0,0,0,NDP,,1,1,1,2,2,4,3,2,0,1,0,2,0,3,-1,-1,0,0,20,0,0,0,,3,3,2,4,2,1,1,1,5,,14,8,22,7,2,-5,2,2,3,2,3,1,3,16,Between 10 PM and 11:30 PM,22:45:00,-1.25,3,Between 7 AM and 8 AM,7:30:00,7.5,8.75,Between 10PM and 11:30PM,-1.25,Between 10PM and 11:30PM,-1.25,Between 7AM and 8AM,7.5,8.75,1,4,8,A lot less.,-2,30-60,2,Every day or almost every day.,Never.,Never.,Never.,Every day or almost every day.,A little bit more.,1,30-60,About the same.,0,6-10 times per day.,2,A lot more.,More than once a day.,Never.,Every day or almost every day.,Every day or almost every day.,A lot more.,0,0,0,Every week.,3,2,0,0,0,5,0,1,4,4,4,4,4,2,,,,"NO thanks, I'm not interested in the draw.",,943.73,40.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,30-Jan-21,7,en,2050085715,30-Jan-21,30-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,16,"YES, I go to school",10,,4,2,3,2,2,13,He/him,1,0,0,1,1,0,0,1,L8E,L8E,L8E,1,0,0,0,0,0,0,0,0,0,0,0,CONS,,2,1,1,1,1,2,4,2,1,0,-1,4,1,2,-1,-1,-1,4,22,1,0,0,,3,3,1,3,3,3,2,3,5,,13,13,26,7,4,-3,3,2,3,5,4,5,5,27,Between 12:30 AM and 1:30 AM,1:00:00,1,5,Between 10 AM and 11 AM,10:30:00,10.5,9.5,Between 10PM and 11:30PM,-1.25,Between 12:30AM and 1:30AM,1,Between 10AM and 11AM,10.5,9.5,2,2,9,A lot more.,2,Fewer than 15,0,A few times a week.,Never.,Never.,Never.,About once a week.,A lot less.,-2,15-30,A little bit more.,1,"It really depends on whether I am at home all day or out for work/ school/ socializing. Frankly, this question is kind of hard to answer.",3,About the same.,A few times a week.,A few times a day.,More than once a day.,A few times a week.,A lot more.,0,0,0,Every week.,3,0,0,0,3,5,3,1,2,0,0,3,2,2,I used to hang out with my friends constantly but now I can潴籺 because of the pandemic.,No.,,,,1059.55,25.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,30-Jan-21,7,en,288769619,30-Jan-21,30-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,14,"YES, I go to school",9,,4,3,4,4,4,19,She/her,0,1,1,0,0,0,0,1,L0R,L0R,L0R,1,0,0,0,0,0,0,0,0,0,0,0,LIB,,3,1,3,2,1,4,2,3,0,0,0,3,2,2,0,0,-1,0,25,0,0,0,,2,1,1,2,1,1,1,1,1,,7,4,11,9,8,-1,4,3,4,4,5,3,4,27,Between 10 PM and 11:30 PM,22:45:00,-1.25,3,Between 7 AM and 8 AM,7:30:00,7.5,8.75,Between 9PM and 10PM,-2.5,Between 10PM and 11:30PM,-1.25,Between 7AM and 8AM,7.5,8.75,1,1,5,About the same.,0,15-30,1,Every day or almost every day.,Never.,Once every few weeks.,A few times a week.,A few times a week.,A little bit more.,1,Fewer than 15,A lot less.,-2,"It really depends on whether I am at home all day or out for work/ school/ socializing. Frankly, this question is kind of hard to answer.",3,A little bit more.,Every day or almost every day.,Less than once a day.,Never.,Never.,A little bit more.,0,0,0,Once every few weeks.,5,0,0,0,1,5,3,1,1,1,0,0,1,4,,,,,,1285.57,59.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,30-Jan-21,7,en,1892293324,30-Jan-21,30-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,16,,,,,,,,,,She/her,0,0,0,0,0,1,None ,0,L8V,L8V,L8V,0,0,0,0,0,0,1,0,0,0,0,0,DisagreewAll,,3,2,3,3,3,4,2,2,0,,,0,0,3,-1,0,0,4,,1,0,,,3,4,3,4,2,1,2,2,3,,16,8,24,6,5,-1,3,3,2,4,2,2,3,19,Between 11:30 PM and 12:30 AM,0:00:00,0,4,Between 9 AM and 10 AM,9:30:00,9.5,9.5,Between 10PM and 11:30PM,-1.25,Between 11:30PM and 12:30AM,0,Between 9AM and 10AM,9.5,9.5,4,3,11,A little less.,-1,30-60,2,A few times a week.,Never.,Once every few weeks.,A few times a week.,About once a week.,A little bit less.,-1,Fewer than 15,A little bit less.,-1,"It really depends on whether I am at home all day or out for work/ school/ socializing. Frankly, this question is kind of hard to answer.",3,A lot more.,More than once a day.,A few times a day.,Once every few weeks.,Never.,A little bit more.,3,0,0,Every week.,1,1,4,0,2,5,2,3,2,4,0,5,4,1,,"I feel really lonely compares to before the lockdown. I also feel more upset, anxious and stressed. ",,"YES, I'd like to enter the draw!",Sara.A  sarathamer66@yahoo.com,1049.87,28.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,30-Jan-21,7,en,930339083,30-Jan-21,30-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,15,"YES, I go to school",10,,4,2,3,3,3,15,She/her,0,1,2,0,0,0,0,1,L8J,L8J,L8J,1,0,0,0,0,0,0,0,0,0,0,0,DisagreewAll,,2,2,3,2,2,4,0,0,2,0,-2,3,1,2,-3,0,-1,0,17,0,0,0,,1,1,2,2,3,1,3,2,5,,9,11,20,8,5,-3,2,2,3,3,2,3,4,19,Later than 1:30 AM,2:00:00,2,6,Between 11 AM and noon,11:30:00,11.5,9.5,Between 11:30PM and 12:30AM,0,Later than 1:30AM,2,Later than noon,13,11,1,2,9,A lot less.,-2,15-30,1,About once a week.,Never.,Never.,A few times a week.,A few times a week.,A lot less.,-2,15-30,A little bit less.,-1,"It really depends on whether I am at home all day or out for work/ school/ socializing. Frankly, this question is kind of hard to answer.",3,A little bit more.,More than once a day.,At least once an hour.,A few times a week.,Once every few weeks.,A lot more.,0,0,0,Most weeks.,3,0,1,1,3,5,1,1,2,0,0,3,0,2,I don潴籺 spend as much time with my friends,It潴籹 extra lonely ,,"YES, I'd like to enter the draw!","Meghan M
Megs.ruth007@gmail.com",1311.68,22.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,30-Jan-21,7,en,889527875,30-Jan-21,30-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,"NO, I am not part of a focus group - I'm just doing the survey part of the study",,Yes,15,"YES, I go to school",9,,4,1,,2,3,,He/him,1,1,1,0,0,0,0,1,L8T,L8T,L8T,1,0,0,0,0,0,0,0,0,0,0,0,CONS,,2,2,2,2,3,4,2,4,1,0,-3,3,2,0,-2,-2,-2,4,22,0,0,0,,1,2,2,3,2,1,2,1,4,,10,8,18,6,4,-2,1,2,3,3,4,2,3,18,Between 11:30 PM and 12:30 AM,0:00:00,0,4,Between 7 AM and 8 AM,7:30:00,7.5,7.5,Between 10PM and 11:30PM,-1.25,Between 10PM and 11:30PM,-1.25,Between 7AM and 8AM,7.5,8.75,1,2,7,About the same.,0,15-30,1,A few times a week.,Never.,Never.,Never.,Every day or almost every day.,About the same.,0,15-30,About the same.,0,"It really depends on whether I am at home all day or out for work/ school/ socializing. Frankly, this question is kind of hard to answer.",3,About the same.,More than once a day.,Less than once a day.,Every day or almost every day.,About once a week.,A little bit more.,0,0,0,Never.,4,0,0,0,,4,1,1,3,0,0,2,0,3,,,,"NO thanks, I'm not interested in the draw.",,624,19.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,,1,en,686054643,30-Jan-21,30-Jan-21,"YES, I am a student at the HWDSB AND my parent or guardian sent me an invitation to participate in this survey.","YES, I agree to participate and I'm allowed to participate.",,,,,Yes,13,"YES, I go to school",8,,4,4,2,3,3,16,,,0,0,0,0,0,0,0,L8M,L8M,L8M,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.45,21.49,,,,,323.7,,,,,,,,,,,,,,,,,814.57,,,,,,,,,,,,,,,,,,,,,,76.46,,,,,,,,,,129.25,,,,1140.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.11
